配 件 信 息 一 览 表,,,,,,,,,,,
PEI JIAN XIN XI YI LAN BIAO,,,,,,,,,,,
打印日期：,2017/5/3,,,,,,,,,,
序号,配件编码,类别,单位,重量,一级进价,一级销价,名称,供应商名称,公司名称,定价公司,定价公司
2157,3cyyledyd,真空灯,只,,0,0,LED方灯,,,01,01
2158,3FDWF,膨胀阀,只,,0,0,膨胀阀,,,01,01
2159,3FGJT,管接头,只,,0,0,管接头,,,01,01
2160,3FGJT3,管接头,只,,0,0,管接头,,,01,01
2161,3FGJT4,管接头,只,,0,0,管接头,,,01,01
2162,3FGJT5,管接头,只,,0,0,管接头,,,01,01
2163,3FGJT6,管接头,只,,0,0,管接头,,,01,01
2164,3fgjt8,管接头,只,,0,0,管接头,,,01,01
2165,3fgjtws,管接头,只,,0,0,管接头,,,01,01
2166,3FKTBWG,贵州大众,只,,75,0,空调波文管,,,01,01
2167,3FKTG3,空调管,米,,0,0,空调管,,,01,01
2168,3FKTG4,空调管,米,,0,0,空调管,,,01,01
2169,3FKTG5,空调管,米,,0,0,空调管,,,01,01
2170,3FLM,管接头,只,,0,0,铝帽,,,01,01
2171,3fOXQ1,O型圈,包,,0,0,O型圈,,,01,01
2172,3fOXQ2,O型圈,包,,0,0,O型圈,,,01,01
2173,3FPZF,膨胀阀,只,,0,0,膨胀阀,,,01,01
2174,3fpzf1,膨胀阀,只,,0,0,膨胀阀,,,01,01
2175,3fpzf2,膨胀阀,只,,0,0,膨胀阀,,,01,01
2176,3FPZF3,膨胀阀,只,,0,0,膨胀阀,,,01,01
2177,3FST,管接头,只,,0,0,管接头,,,01,01
2178,3FZT,空调配件,只,,0,0,3分直通,,全公司共享,01,01
2179,3JKYCX,,根,,0,0,廷长线,,全公司共享,01,01
2180,3MXZGSWB,水温表,只,,15,17,直感水温表,,,01,01
2181,3MZGSWB,水温表,只,,16,18,直感水温表,,,01,01
2182,3V630PD,凯欧,根,,0,0,皮带,,,01,01
2183,4.5DWPZF,膨胀阀,只,,0,0,膨胀阀,,,01,01
2184,4.5FGJT1,管接头,只,,0,0,管接头,,,01,01
2185,4.5FPZF1,膨胀阀,只,,0,0,膨胀阀,,,01,01
2186,4.5FPZF2,膨胀阀,只,,0,0,膨胀阀,,,01,01
2187,4.5SWPZF,膨胀阀,只,,0,0,膨胀阀,,,01,01
2188,4.5SWPZF1,膨胀阀,只,,45,0,膨胀阀,,,01,01
2189,4.6MYXJRQ,,只,,0,0,油箱加热器,,,01,01
2190,4.6MYXJRQ1,,只,,0,0,油箱加热器,,,01,01
2191,4/3GJT,管接头,只,,0,0,管接头,,,01,01
2192,4/3GJT1,管接头,只,,0,0,管接头,,,01,01
2193,400SPZP,雨刮片,只,,0,0,雨刮片,,,01,01
2194,40-2DEJG,发电机配件,只,,0,0,二节管,,,01,01
2195,404DJYL,AC开关,只,,0,0,电机叶轮,,,01,01
2196,404FKDJ,AC开关,只,,0,0,风口电机,,,01,01
2197,404FKDJ1,AC开关,只,,0,0,风口电机,,,01,01
2198,404FKKG,AC开关,只,,0,0,风口开关,,,01,01
2199,404FKYL,AC开关,只,,0,0,风口叶轮,,,01,01
2200,404NFJZC,暖风电机,只,,0,0,暖风机总成,,,01,01
2201,404ZFX,蒸发箱,台,,,0,蒸发箱,,,01,01
2202,404zfx333zfx,蒸发箱,台,,0,0,蒸发箱,,,01,01
2203,404ZFXZJ,,只,,0,0,蒸发箱支架,,全公司共享,01,01
2204,405SLJLB,收录机喇叭,付,,0,0,收录机喇叭,,,01,01
2205,406BDHKG,点火开关,只,,0,0,点火开关,,,01,01
2206,406DHKG,点火开关,只,,0,0,点火开关,,,01,01
2207,40-8EJG,发电机配件,只,,0,0,二节管,,,01,01
2208,40-8EJG1,发电机配件,只,,0,0,二节管,,,01,01
2209,40-8EJG3,发电机配件,只,,0,0,二节管,,,01,01
2210,40-8EJG5,发电机配件,只,,0,0,二节管,,,01,01
2211,40ABXS,保险丝,只,,0,0,保险丝插片,,,01,01
2212,40aj6lnq,冷凝器,只,,115,0,冷凝器,,,01,01
2213,4100FDJ5,无锡闽仙,台,,0,0,发电机 ,,,01,01
2214,4100JSQDJ,无锡闽仙,台,,0,0,减速起动机,,,01,01
2215,4100JSQDJ6,无锡闽仙,台,,0,0,减速起动机,,,01,01
2216,4100SB,水泵,台,,0,0,水泵,,,01,01
2217,4100SPT,四配套,套,,0,0,四配套,,,01,01
2218,4102BQDQB,打气泵,台,,240,0,打气泵,,,01,01
2219,4102FDJ,上海申卫,台,,0,0,发电机,,,01,01
2220,4102fdjzj,,只,,20,30,发电机支架,,全公司共享,01,01
2221,4102JSQDJ11,无锡闽仙,台,,0,0,减速起动机,,,01,01
2222,4102TS,碳刷,付,,0,0,碳刷,,,01,01
2223,4102TSJZC,碳刷,套,,0,0,碳刷架总成,,,01,01
2224,4102TT,铜套,付,,0,0,铜套,,,01,01
2225,4108FDJ,上海申卫,台,,200,0,发电机,,,01,01
2226,4108FDJ1,上海申卫,台,,245,265,发电机,,,01,01
2227,4110AKYDKD,发动机配件,张,,0,0,油底壳垫,,,01,01
2228,4110FXZLB,方向助力泵,台,,260,280,方向助力泵,,,01,01
2229,4110FXZLB1,方向助力泵,台,,260,280,方向助力泵,,,01,01
2230,4110SB,水泵,台,,0,0,水泵,,,01,01
2231,4112DYF,断油阀,只,,49,75,断油阀,,,01,01
2232,4113DQBG,打气泵,台,,0,0,打气泵盖,,,01,01
2233,4113LGW,发动机配件,组,,0,0,连杆瓦,,,01,01
2234,4113SBG,,只,,0,0,水泵管,,,01,01
2235,4146DCDKG,倒车灯开关,只,,12,0,倒车灯开关,,,01,01
2236,418sljlb,收录机喇叭,付,,0,0,收录机喇叭,,,01,01
2237,41LTTT,千斤顶,只,,0,0,轮胎套铜,,,01,01
2238,420UPJ,收录机,台,,0,0,收录机,,,01,01
2239,427FDQ,分电器,只,,0,55,分电器,,,01,01
2240,428SLJLB,收录机喇叭,付,,0,0,收录机喇叭,,,01,01
2241,42lttt,千斤顶,只,,0,0,轮胎套铜,,,01,01
2242,433FDJPDL,发电机,台,,45,0,发电机皮带轮,,,01,01
2243,435hfb4,明通,只,,0,0,后分泵,,,01,01
2244,435HYTZB,,只,,0,0,调整臂,,全公司共享,01,01
2245,435HZTZB,,只,,0,0,调整臂,,全公司共享,01,01
2246,435jdf3,瑞立,只,,0,0,继动阀,,,01,01
2247,435YJDF,重汽备品,只,,57,0,继动阀,,,01,01
2248,435ZJDF,重汽备品,只,,57,0,继动阀,,,01,01
2249,44lttt,千斤顶,只,,0,0,轮胎套铜,,,01,01
2250,450SPZP,雨刮片,只,,0,0,雨刮片,,,01,01
2251,450ZB,雨刮臂,根,,0,0,雨刮臂,,,01,01
2252,450ZB1,雨刮臂,根,,0,0,雨刮臂,,,01,01
2253,457hfb2,重汽备品,只,,0,0,后分泵,,,01,01
2254,457hfb8,重汽备品,只,,0,0,后分泵,,,01,01
2255,457PW,皮碗,只,,0,0,皮碗,,,01,01
2256,457YTZB,,只,,0,0,调整臂,,全公司共享,01,01
2257,457ZTZB,,只,,0,0,调整臂,,全公司共享,01,01
2258,45gsg,空调管,根,,17,130,钢丝管  ,,,01,01
2259,45mg,空调管,根,,17,130,米管  ,,,01,01
2260,45pfdpx,电瓶线,米,,17.3,0,电瓶线,,,01,01
2261,462DDQYB,电动汽油泵,只,,0,0,电动汽油泵,,,01,01
2262,462DHKG,点火开关,只,,0,0,点火开关,,,01,01
2263,462DHKG1,点火开关,只,,0,0,点火开关,,,01,01
2264,462DHXQ1,点火线圈,只,,0,0,点火线圈,,,01,01
2265,462DPQL,汽滤,只,,0,0,汽滤,,,01,01
2266,462DZFDQ,分电器,只,,50,60,电子分电器,,,01,01
2267,462DZQYB,汽油泵,只,,0,0,电子汽油泵,,,01,01
2268,462DZQYBX,汽油泵,只,,0,0,电子汽油泵芯,,,01,01
2269,462FDQ,分电器,只,,0,0,分电器,,,01,01
2270,462FDQG,分电器,只,,0,0,分电器盖,,,01,01
2271,462FGX,分缸线,组,,40,45,分缸线,,,01,01
2272,462FHT,分电器,只,,0,0,分火头,,,01,01
2273,462FSKG,,只,,0,0,放水开关,,,01,01
2274,462HHS,火花塞,只,,0,0,火花塞,,,01,01
2275,462JSQDJ,无锡闽仙,台,,0,0,减速起动机,,,01,01
2276,462LDG,雨刮连动杆,根,,,0,雨刮连动杆,,,01,01
2277,462MDC,马达齿,只,,17,0,马达齿,,,01,01
2278,462MDC1,马达齿,只,,0,0,马达齿,,,01,01
2279,462MDC2,马达齿,只,,0,0,马达齿,,,01,01
2280,462MDC3,马达齿,只,,0,0,马达齿,,,01,01
2281,462MDKG1,马达开关,只,,0,0,马达开关,,,01,01
2282,462MDKG2,马达开关,只,,0,0,马达开关,,,01,01
2283,462MDKG3,马达开关,只,,0,0,马达开关,,,01,01
2284,462MDKG4,马达开关,只,,0,0,马达开关,,,01,01
2285,462MDT,马达头,只,,0,0,马达头,,,01,01
2286,462QYB,汽油泵,只,,0,0,汽油泵,,,01,01
2287,462SWS,水温感应塞,只,,0,0,水温感应塞,,,01,01
2288,462SXG,水箱盖,只,,0,0,水箱盖,,,01,01
2289,462TJQ1,调节器,只,,0,0,调节器,,,01,01
2290,462TS,碳刷,付,,0,0,碳刷,,,01,01
2291,462TT,铜套,付,,0,0,铜套,,,01,01
2292,462YB,摇把,只,,0,0,摇把,,,01,01
2293,462YFZ,油浮子,只,,0,0,油浮子,,,01,01
2294,462YGDJ,雨刮电机,只,,49,55,雨刮电机,,,01,01
2295,462YXG,,只,,0,0,油箱盖,,,01,01
2296,462ZB,雨刮臂,根,,0,0,雨刮臂,,,01,01
2297,465DDQYB,电动汽油泵,只,,0,0,电动汽油泵,,,01,01
2298,465DHXQ,点火线圈,只,,40,0,点火线圈,,,01,01
2299,465DHXQ1,点火线圈,只,,40,0,点火线圈,,,01,01
2300,465DNB,电脑板,只,,820,0,电脑板,,,01,01
2301,465DPHHS,火花塞,只,,5,0,火花塞,,,01,01
2302,465FDQ,分电器,只,,0,0,分电器,,,01,01
2303,465FDQ2,分电器,只,,100,120,分电器,,,01,01
2304,465FDQG,分电器,只,,0,0,分电器盖,,,01,01
2305,465FGX,分缸线,组,,0,0,分缸线,,,01,01
2306,465Q5FGX,分缸线,组,,0,0,分缸线,,,01,01
2307,465Q5FGX1,分缸线,组,,0,0,分缸线,,,01,01
2308,465WKKG,空调配件,只,,0,0,温控开关,,,01,01
2309,465YCGQ,氧传感器,只,,165,0,氧传感器,,,01,01
2310,465YFZ,油浮子,只,,0,0,油浮子,,,01,01
2311,466QDNB,电脑板,只,,820,0,电脑板,,,01,01
2312,46G,空调支架,套,,42,0,空调支架,,,01,01
2313,470CG,,根,,25,0,撑杆,,,01,01
2314,474DHXQ1,点火线圈,只,,65,70,点火线圈,,,01,01
2315,474FGX,分缸线,组,,40,45,分缸线,,,01,01
2316,474jqmftzc,曲轴位置传感器,只,,300,0,节气门阀体总成,,,01,01
2317,474MDC,马达齿,只,,0,0,马达齿,,,01,01
2318,474MDKG,马达开关,只,,0,0,马达开关,,,01,01
2319,474qdj,浙江余姚,台,,0,0,起动机,,,01,01
2320,474SWCGQ,压力传感器,只,,0,0,水温传感器,,,01,01
2321,48*102*8/10YF,油封,只,,0,0,油封,,,01,01
2322,483jsqdj,无锡闽仙,台,,360,390,起动机,,,01,01
2323,483xhq,熄火器,只,,30,0,熄火器,,,01,01
2324,485FDJ,阳湖,台,,0,0,发电机,,,01,01
2325,485HFB,重汽备品,只,,,0,后分泵,,,01,01
2326,485MDKG1,马达开关,只,,0,0,马达开关,,,01,01
2327,485MDKG2,马达开关,只,,0,0,马达开关,,,01,01
2328,485QDJTS,碳刷,付,,0,0,起动机碳刷,,,01,01
2329,485SYB,输油泵,只,,21,24,输油泵,,,01,01
2330,485SYB1,输油泵,只,,21,24,输油泵,,,01,01
2331,488FGX,分缸线,组,,25,0,分缸线,,,01,01
2332,490JSQDJ,无锡闽仙,台,,0,0,减速起动机,,,01,01
2333,490JSQDJ1,无锡闽仙,台,,0,0,减速起动机,,,01,01
2334,490JSQDJ4,无锡闽仙,台,,0,0,减速起动机,,,01,01
2335,490JWQ,,只,,0,0,节温器,,,01,01
2336,490JWQ1,,只,,0,0,节温器,,,01,01
2337,490MDT,马达头,只,,0,0,马达头,,,01,01
2338,490QGC,气缸床,张,,0,0,气缸床,,,01,01
2339,490SYB,输油泵,只,,21,24,输油泵,,,01,01
2340,491FDJ,湖州申湖,台,,360,390,发电机,,,01,01
2341,491FDJ1,湖州申湖,台,,360,390,发电机,,,01,01
2342,491QDJ,湖州申湖,台,,225,260,起动机,,,01,01
2343,491QDJ2,湖州申湖,台,,225,260,起动机,,,01,01
2344,4936440PDZJL1,,只,,0,0,皮带张紧轮,,全公司共享,01,01
2345,493wslqdj,无锡闽仙,台,,380,0,起动机,,,01,01
2346,494-195DHXQ,点火线圈,只,,40,0,点火线圈,,,01,01
2347,49512VJSQDJ,无锡闽仙,台,,0,0,减速起动机,,,01,01
2348,495EJG,发电机配件,只,,0,0,二节管,,,01,01
2349,495FDJZKB,发电机配件,只,,0,0,发电机真空泵,,,01,01
2350,495FDJZKB2,发电机配件,只,,0,0,发电机真空泵,,,01,01
2351,495JSQDJ,无锡闽仙,台,,0,0,减速起动机,,,01,01
2352,495JSQDJ1,无锡闽仙,台,,0,0,减速起动机,,,01,01
2353,495MDKG1,马达开关,只,,0,0,马达开关,,,01,01
2354,495MDKG2,马达开关,只,,0,0,马达开关,,,01,01
2355,495QDJTS,碳刷,付,,0,0,起动机碳刷,,,01,01
2356,495SYB,输油泵,只,,21,24,输油泵,,,01,01
2357,495TT,铜套,只,,0,0,铜套,,,01,01
2358,495TT1,铜套,只,,0,0,铜套,,,01,01
2359,49812VMDKG,马达开关,只,,45,50,马达开关,,,01,01
2360,49824VMDKG,马达开关,只,,45,50,马达开关,,,01,01
2361,4984042qdj,无锡闽仙,台,,135,0,起动机,,,01,01
2362,4984042qdjdq,起动继电器,只,,0,0,起动继电器,,,01,01
2363,498dyf,断油阀,只,,120,150,断油阀,,,01,01
2364,498FDJ,湖州申湖,台,,0,0,发电机,,,01,01
2365,498JSQDJ,无锡闽仙,台,,0,0,减速起动机,,,01,01
2366,498JSQDJ1,无锡闽仙,台,,0,0,减速起动机,,,01,01
2367,498JWQ,,只,,0,0,节温器,,,01,01
2368,498MDC,马达齿,只,,0,0,马达齿,,,01,01
2369,498QDJ,湖州申湖,台,,0,0,起动机,,,01,01
2370,498QDJ1,湖州申湖,台,,0,0,起动机,,,01,01
2371,498zhkg1047zhkg,组合开关,只,,0,0,组合开关,,,01,01
2372,4AKZA5-1DQB,打气泵,台,,240,0,打气泵,,,01,01
2373,4AKZA5-1SB,水泵,台,,0,0,水泵,,,01,01
2374,4BKZ-02DQB,打气泵,台,,360,0,打气泵,,,01,01
2375,4BTDYF,断油阀,只,,35,45,断油阀,,,01,01
2376,4BTFDJ1,襄樊一电,台,,500,1050,发电机,,,01,01
2377,4BTQDJ,无锡闽仙,台,,720,920,起动机,,,01,01
2378,4C12VZKDJT,真空灯,只,,9,0,真空灯,,,01,01
2379,4c24vzkd,真空灯,只,,9,0,真空灯,,,01,01
2380,4C24ZKD1,真空灯,只,,9,0,真空灯,,,01,01
2381,4cfledfd,真空灯,只,,0,0,LED方灯,,,01,01
2382,4CFSQD,真空灯,只,,0,0,疝气灯,,,01,01
2383,4cfzkd,真空灯,只,,8.5,10,真空灯,,,01,01
2384,4cfzkd1,真空灯,只,,8.5,10,真空灯,,,01,01
2385,4CKQGC,气缸床,张,,0,0,气缸床,,,01,01
2386,4CYDK,真空灯,只,,0,0,疝气灯壳,,,01,01
2387,4cysqd,真空灯,只,,0,0,疝气灯,,,01,01
2388,4cyzkd,真空灯,只,,0,0,真空灯,,,01,01
2389,4CYZKD9,真空灯,只,,0,0,真空灯,,,01,01
2390,4D22FDJ,湖州申湖,台,,0,0,发电机,,,01,01
2391,4D22QDJ,湖州申湖,台,,0,0,起动机,,,01,01
2392,4DAEFDJ,湖州申湖,台,,0,0,发电机,,,01,01
2393,4DF2FXZLB1,方向助力泵,台,,290,310,方向助力泵,,,01,01
2394,4FGJT,管接头,只,,0,0,管接头,,,01,01
2395,4FGJT10,管接头,只,,0,0,管接头,,,01,01
2396,4FGJT3,管接头,只,,0,0,管接头,,,01,01
2397,4fgjt32,管接头,只,,0,0,管接头,,,01,01
2398,4FGJT4,管接头,只,,0,0,管接头,,,01,01
2399,4FGJT5,管接头,只,,0,0,管接头,,,01,01
2400,4FGJT6,管接头,只,,0,0,管接头,,,01,01
2401,4FGJT7,管接头,只,,0,0,管接头,,,01,01
2402,4FGJT9,管接头,只,,0,0,管接头,,,01,01
2403,4fksjt,阀门,只,,0,0,快接,,,01,01
2404,4FKTG21,空调管,米,,0,0,空调管,,,01,01
2405,4FKTG4,空调管,米,,0,0,空调管,,,01,01
2406,4FLM,管接头,只,,0,0,铝帽,,,01,01
2407,4fOXQ1,O型圈,包,,0,0,O型圈,,,01,01
2408,4fOXQ2,O型圈,包,,0,0,O型圈,,,01,01
2409,4FST,管接头,只,,0,0,管接头,,,01,01
2410,4FZT,空调配件,只,,0,0,4分直通,,全公司共享,01,01
2411,4FZZKD,真空灯,只,,0,0,LED方灯,,,01,01
2412,4G18QDJ,湖州申湖,台,,225,260,起动机,,,01,01
2413,4GJTT,铜套,只,,0,0,铜套,,,01,01
2414,4GJTT1,铜套,只,,0,0,铜套,,,01,01
2415,4GQDJZZ,发动机配件,只,,0,0,起动机转子 ,,,01,01
2416,4GQDJZZ1,发动机配件,只,,0,0,起动机转子 ,,,01,01
2417,4GQDJZZ2,发动机配件,只,,0,0,起动机转子 ,,,01,01
2418,4GTS,碳刷,付,,0,0,起动机碳刷,,,01,01
2419,4JKYCX,,根,,0,0,廷长线,,全公司共享,01,01
2420,4pk*875pd,凯欧,根,,0,0,皮带,,,01,01
2421,4PK1000PD,凯欧,根,,0,0,皮带,,,01,01
2422,4PK1005PD,凯欧,根,,0,0,皮带,,,01,01
2423,4PK1040PD,凯欧,根,,0,0,皮带,,,01,01
2424,4PK1100PD,凯欧,根,,0,0,皮带,,,01,01
2425,4PK1120PD,凯欧,根,,6,8.5,皮带,,,01,01
2426,4pk1125pd,凯欧,根,,0,0,皮带,,,01,01
2427,4PK1130PD,凯欧,根,,0,0,皮带,,,01,01
2428,4pk1249,,根,,0,0,,,全公司共享,01,01
2429,4pk1350pd,凯欧,根,,0,0,皮带,,,01,01
2430,4PK725PD,凯欧,根,,6,8.5,皮带,,,01,01
2431,4pk840,凯欧,根,,12,15,皮带,,,01,01
2432,4pk845pd,凯欧,根,,12,15,皮带,,,01,01
2433,4PK900PD,凯欧,根,,0,0,皮带,,,01,01
2434,4pk980,凯欧,根,,8,12,皮带,,,01,01
2435,4pk990,凯欧,根,,12,15,皮带,,,01,01
2436,4PKKTZJL,张紧轮,只,,0,0,空调张紧轮,,,01,01
2437,4yFDJ,余姚,台,,220,0,发电机,,,01,01
2438,4YJSQDJ,无锡闽仙,台,,135,0,减速起动机,,,01,01
2439,4ypzf,膨胀阀,只,,0,0,膨胀阀,,,01,01
2440,4YPZF1,膨胀阀,只,,0,0,膨胀阀,,,01,01
2441,5.8MYXJRQ1,,只,,0,0,油箱加热器,,,01,01
2442,500LSZP,雨刮片,只,,0,0,雨刮片,,,01,01
2443,500Z5-206,雨刮臂,根,,0,0,雨刮臂,,,01,01
2444,500ZB1,雨刮臂,根,,0,0,雨刮臂,,,01,01
2445,500zb2,雨刮臂,根,,0,0,雨刮臂,,,01,01
2446,500ZP1,雨刮片,只,,0,0,雨刮片,,,01,01
2447,502UPJ,收录机,台,,0,0,收录机,,,01,01
2448,5052CL,柴滤,只,,0,0,柴滤,,,01,01
2449,5052CL1,柴滤,只,,0,0,柴滤,,,01,01
2450,5052CL2,柴滤,只,,0,0,柴滤,,,01,01
2451,505YSJ,压缩机,台,,350,0,压缩机,,,01,01
2452,505YSJ1,压缩机,台,,290,0,压缩机,,,01,01
2453,505YSJ2,压缩机,台,,350,0,压缩机,,,01,01
2454,505YSJ3,压缩机,台,,350,0,压缩机,,,01,01
2455,505YSJHG,压缩机,只,,18,0,压缩机后盖,,,01,01
2456,505YSJZD,压缩机,套,,18,0,压缩机纸垫,,,01,01
2457,505ZFX,蒸发箱,台,,0,0,蒸发箱,,,01,01
2458,507ldg1,雨刮连动杆,根,,37,0,雨刮连动杆,,,01,01
2459,507nkslx,内扣手,只,,10,0,内扣手拉线,,,01,01
2460,507YCMWB,车门外把,只,,7,10,车门外把,,,01,01
2461,507YSJ1,压缩机,台,,290,0,压缩机,,,01,01
2462,507YSJ10,,台,,0,0,压缩机,,全公司共享,01,01
2463,507YSJ2,空调配件,台,,0,0,压缩机,,全公司共享,01,01
2464,507ysjq,升降器,只,,0,0,升降器,,,01,01
2465,507YSJQDJ,升降器电机,只,,0,0,升降器电机,,,01,01
2466,507YSJXQ,压缩机,只,,30,0,压缩机线圈,,,01,01
2467,507YSJZC,压缩机,只,,15,0,压缩机轴承,,,01,01
2468,507ZCMWB,车门外把,只,,7,10,车门外把,,,01,01
2469,507zsjq,升降器,只,,0,0,升降器,,,01,01
2470,507ZSJQDJ,升降器电机,只,,0,0,升降器电机,,,01,01
2471,50812VYSJ5,压缩机,台,,350,0,压缩机,,,01,01
2472,508pdl6,压缩机,只,,65,0,压缩机皮带轮,,,01,01
2473,508YSJDP,压缩机,张,,0,0,压缩机垫片,,,01,01
2474,508YSJHG,压缩机,只,,18,0,压缩机后盖,,,01,01
2475,508YSJJQZ,压缩机,只,,18,0,压缩机加气嘴,,,01,01
2476,508YSJLHQ,压缩机,套,,130,200,压缩机离合器,,,01,01
2477,508YSJPDL,压缩机,只,,18,0,压缩机皮带轮,,,01,01
2478,508YSJPQ,压缩机,只,,0,0,压缩机皮圈,,,01,01
2479,508YSJTC,压缩机,只,,18,0,压缩机铜嘴,,,01,01
2480,508YSJXLB,,套,,0,0,压缩机修理包,,全公司共享,01,01
2481,508YSJXQ,压缩机,只,,30,0,压缩机线圈,,,01,01
2482,508YSJYF,压缩机,台,,290,0,压缩机油封,,,01,01
2483,508YSJZC,压缩机,只,,0,0,压缩机轴承,,,01,01
2484,50ABXS,保险丝,只,,0,0,保险丝插片,,,01,01
2485,50ABXSCZ,保险丝,只,,0,0,保险丝插座,,,01,01
2486,50AdgEJG,发电机配件,只,,3,0,二节管,,,01,01
2487,50ADLB,电流表,只,,3.5,5,电流表,,,01,01
2488,50TQJD1,千斤顶,台,,0,0,千斤顶,,,01,01
2489,510YSJ,压缩机,台,,350,0,压缩机,,,01,01
2490,510YSJ4,压缩机,台,,350,0,压缩机,,,01,01
2491,510ysjt,压缩机,台,,350,0,压缩机,,,01,01
2492,515GZPKG,干燥瓶,只,,3,,干燥瓶开关,,,01,01
2493,515KTGZP,干燥瓶,只,,13,18,干燥瓶,,,01,01
2494,515KTGZP1,干燥瓶,只,,13,18,干燥瓶,,,01,01
2495,515KTGZP2,干燥瓶,只,,13,18,干燥瓶,,,01,01
2496,515ylkg,翘板开关,只,,0,0,压力开关,,,01,01
2497,518UPJ,收录机,台,,0,0,收录机,,,01,01
2498,520ct,轴承,只,,0,0,齿套,,,01,01
2499,520wdC,轴承,只,,0,0,五档齿,,,01,01
2500,525ljC,轴承,只,,0,0,连接齿,,,01,01
2501,5267127pdzjl,,只,,0,0,皮带张紧轮,,全公司共享,01,01
2502,528SLJLB,收录机喇叭,付,,0,0,收录机喇叭,,,01,01
2503,529UPJ,收录机,台,,0,0,收录机,,,01,01
2504,5327CL,柴滤,只,,0,0,柴滤,,,01,01
2505,5327CL1,柴滤,只,,0,0,柴滤,,,01,01
2506,5327CL2,柴滤,只,,0,0,柴滤,,,01,01
2507,5327CLZC,柴滤总成,只,,0,0,柴滤总成,,,01,01
2508,540JSMDKG,马达开关,只,,0,0,减速马达开关,,,01,01
2509,55*101*32YF,油封,只,,0,0,油封,,,01,01
2510,55*103*12YF,油封,只,,6,0,油封,,,01,01
2511,55*82*12.7YF,油封,只,,0,0,油封,,,01,01
2512,55*85*12YF,油封,只,,0,0,油封,,,01,01
2513,550DKFSY,风扇叶,只,,30,35,风扇叶,,,01,01
2514,550dkfsy6,风扇叶,只,,0,0,风扇叶,,,01,01
2515,550SPZP,雨刮片,只,,3,0,雨刮片,,,01,01
2516,550XKFSY,风扇叶,只,,30,35,风扇叶,,,01,01
2517,550ZB,雨刮臂,根,,0,0,雨刮臂,,,01,01
2518,550ZPTLZPOMZP,雨刮片,只,,3,0,雨刮片,,,01,01
2519,55DJQYLCGQ,电喷系列,只,,0,85,进气压力传感器,,全公司共享,01,01
2520,55DQZWZCGQ,电喷系列,只,,0,75,曲轴位置传感器,,,01,01
2521,55DSWS,电喷系列,只,,0,15,水温感应塞,,,01,01
2522,55DTLZWZCGQ,电喷系列,只,,0,65,凸轮轴位置传感器,,,01,01
2523,568YSJQ,升降器,只,,22,27,升降器,,,01,01
2524,568ZSJQ,升降器,只,,22,27,升降器,,,01,01
2525,57*124*14YF,油封,只,,3.8,0,油封,,,01,01
2526,572UPJ,收录机,台,,0,0,收录机,,,01,01
2527,58-000011,电喷系列,只,,0,80,电子机油塞,,,01,01
2528,58-000012,鲁重,只,,0,0,车速传感器,,,01,01
2529,58-0010,鲁重,只,,153,0,驾驶室举升缸,,,01,01
2530,586J,胶,只,,0,0,586胶,,,01,01
2531,588CMWB,车门外把,付,,26,30,车门外把,,,01,01
2532,588HJ,胶,只,,0,0,红胶,,,01,01
2533,588HJ2,胶,只,,0,0,红胶,,,01,01
2534,588MSX,门锁芯,付,,0,0,门锁芯,,,01,01
2535,588YNKS,内扣手,只,,0,0,内扣手,,,01,01
2536,588ZNKS,内扣手,只,,0,0,内扣手,,,01,01
2537,59524DSDJ,怠速电机,只,,0,0,怠速电机,,,01,01
2538,595826800WXJ,,只,,0,0,万向节,,,01,01
2539,59600/c1375DSDJ,怠速电机,只,,78,0,怠速电机,,,01,01
2540,599AWYBZC1,仪表总成,只,,400,0,仪表总成,,,01,01
2541,5ABXSCP,保险丝,盒,,0,0,保险丝插片,,,01,01
2542,5ABXSCP10,保险丝,盒,,0,0,保险丝插片,,,01,01
2543,5ABXSCP3,保险丝,只,,0,0,保险丝插片,,,01,01
2544,5C24VDYP4,低音炮,只,,0,0,低音炮,,,01,01
2545,5c24vzkd,真空灯,只,,9,0,真空灯,,,01,01
2546,5CF24VZKD,真空灯,只,,0,0,真空灯,,,01,01
2547,5cf24vzkd6,真空灯,只,,0,0,疝气灯,,,01,01
2548,5CFDK,,只,,0,0,灯壳,,全公司共享,01,01
2549,5CFZKD,真空灯,只,,0,0,LED方灯,,,01,01
2550,5cfzkd2,真空灯,只,,8.5,10,真空灯,,,01,01
2551,5cfzkd3,真空灯,只,,8.5,10,真空灯,,,01,01
2552,5CFZKDH,真空灯,只,,0,0,真空灯,,,01,01
2553,5CY24VZKD1,真空灯,只,,9,0,真空灯,,,01,01
2554,5DDYF,断油阀,只,,,75,断油阀,,,01,01
2555,5FGJT,管接头,只,,0,0,管接头,,,01,01
2556,5FGJT1,管接头,只,,0,0,管接头,,,01,01
2557,5FGJT3,管接头,只,,3,0,管接头,,,01,01
2558,5fgjt32,管接头,只,,0,0,管接头,,,01,01
2559,5fgjt4,管接头,只,,0,0,管接头,,,01,01
2560,5FGJT5,管接头,只,,0,0,管接头,,,01,01
2561,5FGJT7,管接头,只,,0,0,管接头,,,01,01
2562,5FGJT8,管接头,只,,0,0,管接头,,,01,01
2563,5fktbwg,贵州大众,只,,75,0,空调波文管,,,01,01
2564,5FKTG4,空调管,米,,0,0,空调管,,,01,01
2565,5FKTG5,空调管,米,,0,0,空调管,,,01,01
